CUSTOMER_ID,CUSTOMER_NAME,LAST_ORDER_DATE,FREQUENCY,MONETARY_VALUE,RECENCY,RECENCY_SCORE,FREQUENCY_SCORE,MONETARY_SCORE,RFM_TOTAL,SEGMENT
AZ-10750,Annie Zypern,2014-10-22,18,9639.8,2261,2,3,3,8,Potential
PK-18910,Paul Knutson,2014-09-24,16,7282.58,2289,2,3,3,8,Potential
FW-4395,Fred Wasserman,2014-12-31,8,1220.81,2191,5,2,1,8,Potential
PO-9195,Phillina Ober,2014-11-28,8,8227.36,2224,3,2,3,8,Potential
BE-1410,Bobby Elias,2014-12-10,7,1859.86,2212,4,2,2,8,Potential
BM-1140,Becky Martin,2014-12-18,6,1857.69,2204,4,2,2,8,Potential
MH-8025,Michelle Huthwaite,2014-12-17,9,1095.43,2205,4,3,1,8,Potential
GZ-4545,George Zrebassa,2014-12-01,6,3698.39,2221,3,2,3,8,Potential
AS-630,Ann Steele,2014-11-28,11,2000.01,2224,3,3,2,8,Potential
MB-8085,Mick Brown,2014-12-20,8,1703.51,2202,4,2,2,8,Potential
BF-975,Barbara Fisher,2014-12-09,8,1730.23,2213,4,2,2,8,Potential
DK-3375,Dennis Kane,2014-09-05,10,3846.78,2308,2,3,3,8,Potential
BM-1575,Brendan Murry,2014-11-21,9,1703.98,2231,3,3,2,8,Potential
GW-4605,Giulietta Weimer,2014-12-17,8,1830.79,2205,4,2,2,8,Potential
PB-9105,Peter Bühler,2014-12-31,4,1808.21,2191,5,1,2,8,Potential
SU-10665,Stephanie Ulpright,2014-11-13,6,3331.13,2239,3,2,3,8,Potential
AB-60,Adam Bellavance,2014-11-26,9,1770.23,2226,3,3,2,8,Potential
DV-3465,Dianna Vittorini,2014-12-18,5,4037.82,2204,4,1,3,8,Potential
AS-225,Alan Schoenberger,2014-12-29,7,469.52,2193,5,2,1,8,Potential
JL-5235,Janet Lee,2014-12-30,4,1751.71,2192,5,1,2,8,Potential
FM-4380,Fred McMath,2014-12-30,6,843.54,2192,5,2,1,8,Potential
AG-330,Alex Grayson,2014-12-29,7,532.54,2193,5,2,1,8,Potential
JJ-5445,Jennifer Jackson,2014-12-12,6,2490.2,2210,4,2,2,8,Potential
JM-5250,Janet Martin,2014-12-25,5,2424.2,2197,5,1,2,8,Potential
JF-5355,Jay Fein,2014-09-26,9,3475.76,2287,2,3,3,8,Potential
LW-7125,Liz Willingham,2014-11-28,9,2677.34,2224,3,3,2,8,Potential
SS-10140,Saphhira Shifley,2014-12-02,7,3491.63,2220,3,2,3,8,Potential
MM-8280,Muhammed MacIntyre,2014-10-21,10,3586.7,2262,2,3,3,8,Potential
AG-270,Alejandro Grove,2014-12-18,8,2779.81,2204,4,2,2,8,Potential
GT-4635,Grant Thornton,2014-12-22,7,1145.01,2200,5,2,1,8,Potential
MK-8160,Mike Kennedy,2014-11-21,10,2697.07,2231,3,3,2,8,Potential
NC-8340,Nat Carroll,2014-11-26,9,2707.96,2226,3,3,2,8,Potential
RD-9900,Ruben Dartt,2014-09-30,10,4837.22,2283,2,3,3,8,Potential
BH-1710,Brosina Hoffman,2014-09-29,10,4583.29,2284,2,3,3,8,Potential
DG-3300,Deirdre Greer,2014-12-17,6,2982.31,2205,4,2,2,8,Potential
AB-255,Alejandro Ballentine,2014-11-18,8,4679.5,2234,3,2,3,8,Potential
KH-6510,Keith Herrera,2014-12-16,7,1544.34,2206,4,2,2,8,Potential
AH-10465,Amy Hunt,2014-10-22,20,8547.83,2261,2,3,3,8,Potential
MH-7455,Mark Hamilton,2014-09-30,10,4747.37,2283,2,3,3,8,Potential
BO-11350,Bill Overfelt,2014-09-11,20,7476.25,2302,2,3,3,8,Potential
CM-1830,Cari MacIntyre,2014-09-09,13,4777.41,2304,2,3,3,8,Potential
MW-8235,Mitch Willingham,2014-12-31,6,1070.77,2191,5,2,1,8,Potential
SV-10785,Stewart Visinsky,2014-12-10,7,2969.43,2212,4,2,2,8,Potential
AG-10390,Allen Goldenen,2014-09-08,19,8453.01,2305,2,3,3,8,Potential
BW-11065,Barry Weirich,2014-11-11,18,8409.06,2241,2,3,3,8,Potential
BT-11440,Bobby Trafton,2014-11-10,21,8263.98,2242,2,3,3,8,Potential
JO-15550,Jesus Ocampo,2014-10-21,19,4002.89,2262,2,3,3,8,Potential
JH-5910,Jonathan Howell,2014-11-21,8,4013.99,2231,3,2,3,8,Potential
BM-1785,Bryan Mills,2014-11-13,9,2244.34,2239,3,3,2,8,Potential
JD-16060,Julia Dunbar,2014-10-27,19,7683.04,2256,2,3,3,8,Potential
PB-19105,Peter Bühler,2014-11-04,16,8087.78,2248,2,3,3,8,Potential
NR-8550,Nick Radford,2014-12-17,8,1898.48,2205,4,2,2,8,Potential
AH-75,Adam Hart,2014-11-24,8,3608.34,2228,3,2,3,8,Potential
JE-6165,Justin Ellison,2014-11-25,8,4555.72,2227,3,2,3,8,Potential
JA-5970,Joseph Airdo,2014-12-31,7,1057.23,2191,5,2,1,8,Potential
CS-2250,Chris Selesnick,2014-12-29,4,1917.62,2193,5,1,2,8,Potential
AD-180,Alan Dominguez,2014-12-26,3,681.29,2196,5,1,1,7,Potential
JD-6015,Joy Daniels,2014-11-19,8,2652.78,2233,3,2,2,7,Potential
EH-4185,Evan Henry,2014-09-01,8,3577.77,2312,2,2,3,7,Potential
VB-11745,Victoria Brennan,2014-12-27,4,783.63,2195,5,1,1,7,Potential
JD-6060,Julia Dunbar,2014-08-13,9,3541.44,2331,1,3,3,7,Potential
CC-2475,Cindy Chapman,2014-11-06,7,3709.88,2246,2,2,3,7,Potential
VM-11685,Valerie Mitchum,2014-12-18,6,858.98,2204,4,2,1,7,Potential
JM-5655,Jim Mitchum,2014-08-31,8,3602.67,2313,2,2,3,7,Potential
BO-1350,Bill Overfelt,2014-12-10,6,616.24,2212,4,2,1,7,Potential
RD-9720,Roger Demir,2014-11-03,8,3833.71,2249,2,2,3,7,Potential
JP-5460,Jennifer Patt,2014-06-26,10,3294.02,2379,1,3,3,7,Potential
BD-1620,Brian DeCherney,2014-09-05,11,2919.6,2308,2,3,2,7,Potential
JL-5835,John Lee,2014-11-07,7,3388.28,2245,2,2,3,7,Potential
Dp-3240,Dean percer,2014-12-06,7,609.3,2216,4,2,1,7,Potential
CA-2265,Christina Anderson,2014-09-17,7,3364.64,2296,2,2,3,7,Potential
MH-7440,Mark Haberlin,2014-09-26,8,3357.78,2287,2,2,3,7,Potential
TH-11235,Tiffany House,2014-05-15,10,3901.35,2421,1,3,3,7,Potential
JC-6105,Julie Creighton,2014-09-20,6,3914.94,2293,2,2,3,7,Potential
LW-6825,Laurel Workman,2014-11-29,11,881.75,2223,3,3,1,7,Potential
RD-9810,Ross DeVincentis,2014-11-08,7,3214.79,2244,2,2,3,7,Potential
ER-3855,Elpida Rittenbach,2014-11-08,7,3736.3,2244,2,2,3,7,Potential
HD-4785,Harold Dahlen,2014-09-16,7,3325.61,2297,2,2,3,7,Potential
CL-2565,Clay Ludtke,2014-11-19,6,2775.64,2233,3,2,2,7,Potential
EB-3840,Ellis Ballard,2014-11-18,6,1797.74,2234,3,2,2,7,Potential
NS-8640,Noel Staavos,2014-11-14,8,1771.44,2238,3,2,2,7,Potential
BP-1095,Bart Pistole,2014-12-20,6,1759.67,2202,4,1,2,7,Potential
DL-3315,Delfina Latchford,2014-11-14,6,1746.87,2238,3,2,2,7,Potential
AR-510,Andrew Roberts,2014-09-18,10,2638.64,2295,2,3,2,7,Potential
EJ-4155,Eva Jacobs,2014-12-09,5,2631.99,2213,4,1,2,7,Potential
VM-21835,Vivian Mathis,2014-09-11,20,2621.82,2302,2,3,2,7,Potential
BN-1515,Bradley Nguyen,2014-12-04,8,2606.8,2218,3,2,2,7,Potential
KW-6570,Kelly Williams,2014-11-13,6,2577.72,2239,3,2,2,7,Potential
EH-3945,Eric Hoffmann,2014-09-11,9,2518.74,2302,2,3,2,7,Potential
MW-8220,Mitch Webber,2014-11-17,8,2476.5,2235,3,2,2,7,Potential
Dl-3600,Dorris liebe,2014-09-11,10,2809.06,2302,2,3,2,7,Potential
BT-1485,Brad Thomas,2014-09-25,9,2803.97,2288,2,3,2,7,Potential
ND-8370,Natalie DeCherney,2014-11-28,6,2790.23,2224,3,2,2,7,Potential
PB-8805,Patrick Bzostek,2014-09-02,9,2787.67,2311,2,3,2,7,Potential
DN-3690,Duane Noonan,2014-12-19,5,1815.95,2203,4,1,2,7,Potential
DE-3255,Deanra Eno,2014-11-13,8,2714.49,2239,3,2,2,7,Potential
LR-7035,Lisa Ryan,2014-09-16,9,2677.98,2297,2,3,2,7,Potential
AB-105,Adrian Barton,2014-11-18,7,2156.4,2234,3,2,2,7,Potential
DA-3450,Dianna Arnett,2014-12-17,4,2212.05,2205,4,1,2,7,Potential
MN-7935,Michael Nguyen,2014-12-01,6,2175.33,2221,3,2,2,7,Potential
FO-4305,Frank Olsen,2014-11-10,10,2158.45,2242,2,3,2,7,Potential
SR-10740,Steven Roelle,2014-12-10,4,2154.12,2212,4,1,2,7,Potential
BT-1440,Bobby Trafton,2014-09-29,10,2132.57,2284,2,3,2,7,Potential
DR-2940,Daniel Raglin,2014-11-22,8,2288.4,2230,3,2,2,7,Potential
CS-2400,Christopher Schild,2014-12-20,5,2293.17,2202,4,1,2,7,Potential
SC-10050,Sample Company A,2014-11-19,7,2311.85,2233,3,2,2,7,Potential
SW-10755,Steven Ward,2014-11-18,7,2346.91,2234,3,2,2,7,Potential
SK-9990,Sally Knutson,2014-12-01,7,2358.86,2221,3,2,2,7,Potential
JH-5820,John Huston,2014-11-19,7,2359.01,2233,3,2,2,7,Potential
AH-585,Angele Hood,2014-10-17,9,2232.22,2266,2,3,2,7,Potential
CM-2115,Chad McGuire,2014-12-11,3,1907.37,2211,4,1,2,7,Potential
CR-2625,Corey Roper,2014-08-14,9,5079.9,2330,1,3,3,7,Potential
TS-11430,Tom Stivers,2014-09-04,7,5812.08,2309,2,2,3,7,Potential
RA-9285,Ralph Arnett,2014-04-21,14,6226.69,2445,1,3,3,7,Potential
BP-1230,Benjamin Patterson,2014-10-09,8,6134.99,2274,2,2,3,7,Potential
RB-9705,Roger Barcio,2014-08-04,12,6018.07,2340,1,3,3,7,Potential
NB-18580,Nicole Brennan,2013-10-05,10,4875.6,2643,1,3,3,7,Potential
JL-5130,Jack Lebron,2014-06-17,12,5765.4,2388,1,3,3,7,Potential
BD-1635,Brian Derr,2014-02-10,9,5689.26,2515,1,3,3,7,Potential
CP-2085,Cathy Prescott,2014-08-11,10,5585.7,2333,1,3,3,7,Potential
RB-9330,Randy Bradley,2014-09-10,8,4538.26,2303,2,2,3,7,Potential
SM-10320,Sean Miller,2014-10-16,7,4045.64,2267,2,2,3,7,Potential
AJ-945,Ashley Jarboe,2014-09-18,7,4860.92,2295,2,2,3,7,Potential
AJ-960,Astrea Jones,2014-03-12,10,4629.16,2485,1,3,3,7,Potential
ES-4020,Erica Smith,2014-12-03,7,1892.78,2219,3,2,2,7,Potential
MM-8055,Michelle Moray,2014-11-28,8,1924.91,2224,3,2,2,7,Potential
TB-11400,Tom Boeckenhauer,2014-09-11,9,3103.32,2302,2,3,2,7,Potential
SW-10245,Scot Wooten,2014-12-09,4,1901.91,2213,4,1,2,7,Potential
PF-9120,Peter Fuller,2014-10-09,10,1882.95,2274,2,3,2,7,Potential
NP-8700,Nora Preis,2014-11-24,6,1880.62,2228,3,2,2,7,Potential
PF-9165,Philip Fox,2014-11-27,7,2007.64,2225,3,2,2,7,Potential
AR-570,Anemone Ratner,2014-10-22,9,2044.28,2261,2,3,2,7,Potential
AR-825,Anthony Rawles,2014-11-28,7,2028.91,2224,3,2,2,7,Potential
NF-8475,Neil Französisch,2014-11-18,7,2019.01,2234,3,2,2,7,Potential
PG-8820,Patrick Gardner,2014-12-01,6,1846.56,2221,3,2,2,7,Potential
AA-645,Anna Andreadi,2014-11-10,11,1968.32,2242,2,3,2,7,Potential
RM-9675,Robert Marley,2014-11-25,8,1715.09,2227,3,2,2,7,Potential
JC-5775,John Castell,2014-12-18,5,1712.49,2204,4,1,2,7,Potential
AG-900,Arthur Gainer,2014-12-08,4,1699.47,2214,4,1,2,7,Potential
JO-5280,Jas O'Carroll,2014-12-12,4,1694.85,2210,4,1,2,7,Potential
ML-8040,Michelle Lonsdale,2014-11-17,7,1690.9,2235,3,2,2,7,Potential
CB-2025,Cassandra Brandow,2014-12-09,5,1840.89,2213,4,1,2,7,Potential
PM-8940,Paul MacIntyre,2014-11-06,9,1448.86,2246,2,3,2,7,Potential
SB-10170,Sarah Bern,2014-12-05,5,1647.24,2217,4,1,2,7,Potential
DS-3030,Darrin Sayre,2014-11-13,6,1636.51,2239,3,2,2,7,Potential
DB-12970,Darren Budd,2014-05-28,11,9166.21,2408,1,3,3,7,Potential
CS-1860,Cari Schnelling,2014-11-11,9,1618.67,2241,2,3,2,7,Potential
CD-2280,Christina DeMoss,2014-12-19,7,1205.04,2203,4,2,1,7,Potential
JM-6195,Justin MacKendrick,2014-12-19,8,1200.49,2203,4,2,1,7,Potential
DK-3150,David Kendrick,2014-11-04,14,1577.87,2248,2,3,2,7,Potential
CB-2535,Claudia Bergmann,2014-12-24,2,147.12,2198,5,1,1,7,Potential
CM-2655,Corinna Mitchell,2014-11-11,12,1389.83,2241,2,3,2,7,Potential
LT-6765,Larry Tron,2014-12-23,4,1365.33,2199,5,1,1,7,Potential
NP-8325,Naresj Patel,2014-12-16,8,1336.69,2206,4,2,1,7,Potential
VS-11820,Vivek Sundaresam,2014-12-09,7,1136.21,2213,4,2,1,7,Potential
BT-1305,Beth Thompson,2014-11-30,10,1305.96,2222,3,3,1,7,Potential
AH-120,Adrian Hane,2014-12-10,4,1478.08,2212,4,1,2,7,Potential
SH-9975,Sally Hughsby,2014-10-28,8,8058.15,2255,2,2,3,7,Potential
VW-11775,Victoria Wilson,2014-12-24,5,1253.17,2198,5,1,1,7,Potential
CJ-1875,Carl Jackson,2014-11-29,6,1431.43,2223,3,2,2,7,Potential
AT-435,Alyssa Tate,2014-12-03,12,1287.99,2219,3,3,1,7,Potential
DJ-3420,Denny Joy,2014-12-30,4,419.64,2192,5,1,1,7,Potential
VM-11835,Vivian Mathis,2014-12-23,3,1270.41,2199,5,1,1,7,Potential
DB-3555,Dorothy Badders,2014-12-26,3,971.11,2196,5,1,1,7,Potential
AO-810,Anthony O'Donnell,2014-12-24,5,485.01,2198,5,1,1,7,Potential
AG-495,Andrew Gjertsen,2014-11-13,11,1003.99,2239,3,3,1,7,Potential
TB-11355,Todd Boyes,2014-12-17,8,438.16,2205,4,2,1,7,Potential
PO-9180,Philisse Overcash,2014-12-02,9,1231.07,2220,3,3,1,7,Potential
LC-6870,Lena Cacioppo,2014-12-08,8,1220.45,2214,4,2,1,7,Potential
LP-7095,Liz Preis,2014-12-31,4,1011.36,2191,5,1,1,7,Potential
JB-5925,Joni Blumstein,2014-12-09,8,1012.09,2213,4,2,1,7,Potential
TT-11460,Tonja Turnell,2014-11-19,8,1649.78,2233,3,2,2,7,Potential
SM-10005,Sally Matthias,2014-09-18,8,6262.38,2295,2,2,3,7,Potential
RS-9870,Roy Skaria,2014-12-11,8,1031.44,2211,4,2,1,7,Potential
JW-5220,Jane Waco,2014-09-22,6,7184.72,2291,2,2,3,7,Potential
NW-8400,Natalie Webber,2014-09-05,7,7046.74,2308,2,2,3,7,Potential
FM-14380,Fred McMath,2014-08-08,21,6598.4,2336,1,3,3,7,Potential
LT-7110,Liz Thompson,2014-11-06,6,8234.99,2246,2,2,3,7,Potential
DP-3105,Dave Poirier,2014-10-28,6,6970.72,2255,2,2,3,7,Potential
SC-10725,Steven Cartwright,2014-10-01,7,2944.49,2282,2,2,2,6,At Risk
GP-4740,Guy Phonely,2014-08-02,8,4610.1,2342,1,2,3,6,At Risk
TC-11475,Tony Chapman,2014-06-10,9,1907.75,2395,1,3,2,6,At Risk
PP-8955,Paul Prost,2014-12-17,3,359.06,2205,4,1,1,6,At Risk
PA-9060,Pete Armstrong,2014-07-07,6,3670.58,2368,1,2,3,6,At Risk
JK-5370,Jay Kimmel,2014-08-09,6,3211.45,2335,1,2,3,6,At Risk
LD-7005,Lisa DeCherney,2014-11-18,6,361.69,2234,3,2,1,6,At Risk
RS-9420,Ricardo Sperren,2014-11-28,7,385.44,2224,3,2,1,6,At Risk
HG-4845,Harry Greene,2014-08-12,9,2987.9,2332,1,3,2,6,At Risk
KC-6675,Kimberly Carter,2014-12-12,3,391.84,2210,4,1,1,6,At Risk
SJ-10125,Sanjit Jacobs,2014-03-12,9,2961.19,2485,1,3,2,6,At Risk
BC-1125,Becky Castell,2014-12-02,6,396.04,2220,3,2,1,6,At Risk
FM-4215,Filia McAdams,2014-09-26,6,2935.61,2287,2,2,2,6,At Risk
BF-1020,Barry Französisch,2014-09-26,7,3007,2287,2,2,2,6,At Risk
SP-10545,Sibella Parks,2014-12-13,4,418.32,2209,4,1,1,6,At Risk
EM-4140,Eugene Moren,2014-09-29,6,1900.79,2284,2,2,2,6,At Risk
CM-2715,Craig Molinari,2014-09-05,7,2838.26,2308,2,2,2,6,At Risk
RE-9405,Ricardo Emerson,2014-10-21,6,1967.4,2262,2,2,2,6,At Risk
EM-4095,Eudokia Martin,2014-08-22,9,2833.56,2322,1,3,2,6,At Risk
RD-9480,Rick Duston,2014-11-14,6,1061.73,2238,3,2,1,6,At Risk
AW-840,Anthony Witt,2014-11-05,7,1947,2247,2,2,2,6,At Risk
LH-7155,Logan Haushalter,2014-08-26,8,3228.75,2318,1,2,3,6,At Risk
RH-9600,Rob Haberlin,2014-07-11,8,3340.47,2364,1,2,3,6,At Risk
GM-4500,Gene McClure,2014-09-18,5,4298.37,2295,2,1,3,6,At Risk
JH-5985,Joseph Holt,2014-11-09,7,2073.48,2243,2,2,2,6,At Risk
LC-6885,Lena Creighton,2014-06-05,9,1828.09,2400,1,3,2,6,At Risk
RP-9855,Roy Phan,2013-11-26,6,3569.14,2591,1,2,3,6,At Risk
ES-4080,Erin Smith,2014-08-08,9,1925.54,2336,1,3,2,6,At Risk
JF-5190,Jamie Frazer,2014-08-04,8,3510.17,2340,1,2,3,6,At Risk
MZ-7335,Maria Zettner,2014-09-10,5,3494.23,2303,2,1,3,6,At Risk
AS-90,Adam Shillingsburg,2014-12-10,4,435.2,2212,4,1,1,6,At Risk
JR-6210,Justin Ritter,2014-11-24,6,1033.29,2228,3,2,1,6,At Risk
CH-2070,Cathy Hwang,2014-02-28,8,4545.62,2497,1,2,3,6,At Risk
DO-3645,Doug O'Connell,2014-11-20,5,1689.25,2232,3,1,2,6,At Risk
PH-8790,Patricia Hirasaki,2014-09-08,8,1746.84,2305,2,2,2,6,At Risk
CS-2175,Charles Sheldon,2014-11-04,5,3340.1,2248,2,1,3,6,At Risk
AP-720,Anne Pryor,2014-11-24,6,999.7,2228,3,2,1,6,At Risk
HR-4770,Hallie Redmond,2014-06-27,8,4550.32,2378,1,2,3,6,At Risk
SV-10935,Susan Vittorini,2014-12-20,3,487.75,2202,4,1,1,6,At Risk
BW-1110,Bart Watters,2014-06-30,10,1696.83,2375,1,3,2,6,At Risk
SF-10065,Sandra Flanagan,2014-05-16,8,3861.43,2420,1,2,3,6,At Risk
GZ-4470,Gary Zandusky,2014-08-06,8,3835.63,2338,1,2,3,6,At Risk
BF-1080,Bart Folk,2014-06-05,6,3808.17,2400,1,2,3,6,At Risk
JF-5565,Jill Fjeld,2013-11-06,6,3776.7,2611,1,2,3,6,At Risk
AG-300,Aleksandra Gannaway,2014-09-24,6,1703.31,2289,2,2,2,6,At Risk
HA-4905,Helen Abelman,2014-12-18,4,1106.6,2204,4,1,1,6,At Risk
MM-7920,Michael Moore,2014-12-03,6,1350.03,2219,3,2,1,6,At Risk
SJ-10215,Sarah Jordon,2014-11-05,9,1359.25,2247,2,3,1,6,At Risk
DH-3075,Dave Hallsten,2014-07-25,10,2063.68,2350,1,3,2,6,At Risk
RP-9390,Resi Pölking,2014-04-05,7,5935.98,2461,1,2,3,6,At Risk
IM-5070,Irene Maddox,2014-11-11,7,2064.07,2241,2,2,2,6,At Risk
MD-7350,Maribeth Dona,2014-10-10,6,1374.2,2273,2,2,2,6,At Risk
RR-9525,Rick Reed,2014-10-03,7,1376.91,2280,2,2,2,6,At Risk
JK-5730,Joe Kamberova,2013-09-04,6,5862.87,2674,1,2,3,6,At Risk
MS-7710,Maurice Satty,2014-10-29,8,1529.46,2254,2,2,2,6,At Risk
ML-7755,Max Ludwig,2014-12-05,7,1108.5,2217,3,2,1,6,At Risk
TT-11070,Ted Trevino,2014-11-24,2,1572.33,2228,3,1,2,6,At Risk
TM-11490,Tony Molinari,2014-11-06,8,2063.02,2246,2,2,2,6,At Risk
TB-11280,Toby Braunhardt,2014-07-28,9,1574.32,2347,1,3,2,6,At Risk
GM-4680,Greg Matthias,2014-10-20,6,1590.4,2263,2,2,2,6,At Risk
GH-4410,Gary Hansen,2014-03-09,9,1610.22,2488,1,3,2,6,At Risk
MF-8250,Monica Federle,2014-10-30,6,1517.55,2253,2,2,2,6,At Risk
AG-765,Anthony Garverick,2014-09-08,8,1859.53,2305,2,2,2,6,At Risk
HE-4800,Harold Engle,2014-11-25,8,1091.32,2227,3,2,1,6,At Risk
MC-7425,Mark Cousins,2014-11-26,5,1489.85,2226,3,1,2,6,At Risk
TH-11115,Thea Hudgings,2014-09-03,6,1870.17,2310,2,2,2,6,At Risk
TS-11340,Toby Swindell,2014-11-21,5,1631.32,2231,3,1,2,6,At Risk
JK-5625,Jim Karlsson,2014-02-18,8,4364.76,2507,1,2,3,6,At Risk
JF-5490,Jeremy Farry,2014-09-23,7,1487.39,2290,2,2,2,6,At Risk
BS-1665,Brian Stugart,2014-08-01,7,5101.91,2343,1,2,3,6,At Risk
DK-3225,Dean Katz,2014-10-27,8,1407.98,2256,2,2,2,6,At Risk
AS-135,Adrian Shami,2014-09-30,5,3978.81,2283,2,1,3,6,At Risk
KA-6525,Kelly Andreada,2014-09-29,7,1429.88,2284,2,2,2,6,At Risk
RS-9765,Roland Schwarz,2014-08-30,6,1524.15,2314,2,2,2,6,At Risk
LD-6855,Lela Donovan,2014-10-12,8,2822.71,2271,2,2,2,6,At Risk
CR-2580,Clay Rozendal,2014-11-27,5,3057.26,2225,3,1,2,6,At Risk
DB-2910,Daniel Byrd,2014-11-07,8,3051.18,2245,2,2,2,6,At Risk
CS-2505,Cindy Stewart,2014-11-11,7,1894.5,2241,2,2,2,6,At Risk
MS-7530,MaryBeth Skach,2014-11-10,8,1456.81,2242,2,2,2,6,At Risk
PB-9210,Phillip Breyer,2014-02-27,7,5302.2,2498,1,2,3,6,At Risk
JM-5865,John Murray,2014-10-22,6,1544.27,2261,2,2,2,6,At Risk
RW-9690,Robert Waldorf,2014-09-24,8,1399,2289,2,2,2,6,At Risk
CV-2805,Cynthia Voltz,2014-04-18,7,5088.85,2448,1,2,3,6,At Risk
KT-6465,Kean Takahito,2014-09-17,7,1532.12,2296,2,2,2,6,At Risk
CS-2355,Christine Sundaresam,2014-11-06,9,1307.16,2246,2,3,1,6,At Risk
GA-4515,George Ashbrook,2014-11-26,7,1318.39,2226,3,2,1,6,At Risk
DM-3345,Denise Monton,2014-08-08,6,4998.42,2336,1,2,3,6,At Risk
NP-8685,Nora Pelletier,2014-09-08,4,4994.85,2305,2,1,3,6,At Risk
KN-6705,Kristina Nunn,2014-08-30,5,4830.86,2314,2,1,3,6,At Risk
RM-9750,Roland Murray,2014-11-21,7,929.18,2231,3,2,1,6,At Risk
GR-4560,Georgia Rosenberg,2014-07-31,6,4955.53,2344,1,2,3,6,At Risk
SM-10950,Suzanne McNair,2014-09-18,9,1336.31,2295,2,3,1,6,At Risk
FG-4260,Frank Gastineau,2014-09-12,9,308.21,2301,2,3,1,6,At Risk
LS-7230,Lycoris Saunders,2014-09-23,10,1164.35,2290,2,3,1,6,At Risk
AG-675,Anna Gayman,2014-07-11,10,2368.13,2364,1,3,2,6,At Risk
TC-11295,Toby Carlisle,2014-12-19,5,730.91,2203,4,1,1,6,At Risk
EH-3990,Erica Hackney,2014-11-28,6,672.49,2224,3,2,1,6,At Risk
KH-6360,Katherine Hughes,2014-09-22,7,2221.36,2291,2,2,2,6,At Risk
MT-8070,Michelle Tran,2014-02-11,7,6851.92,2514,1,2,3,6,At Risk
PJ-9015,Pauline Johnson,2014-06-18,8,6612.66,2387,1,2,3,6,At Risk
PV-8985,Paul Van Hugh,2014-08-09,6,6390.64,2335,1,2,3,6,At Risk
SD-10485,Shirley Daniels,2014-11-21,8,1157.34,2231,3,2,1,6,At Risk
KC-6540,Kelly Collister,2014-11-28,7,505.89,2224,3,2,1,6,At Risk
AH-195,Alan Haines,2014-03-28,9,2651.57,2469,1,3,2,6,At Risk
AC-615,Ann Chong,2014-09-30,7,2298.43,2283,2,2,2,6,At Risk
CL-1890,Carl Ludwig,2014-09-30,9,560.75,2283,2,3,1,6,At Risk
JE-5475,Jeremy Ellison,2014-12-04,8,914.18,2218,3,2,1,6,At Risk
AH-30,Aaron Hawkins,2013-09-19,7,6320.02,2659,1,2,3,6,At Risk
SL-10155,Sara Luxemburg,2014-07-18,14,2451.78,2357,1,3,2,6,At Risk
NG-8355,Nat Gilpin,2014-09-19,7,2746.47,2294,2,2,2,6,At Risk
FH-4365,Fred Hopkins,2014-07-18,9,2751.35,2357,1,3,2,6,At Risk
JF-5295,Jason Fortune-,2014-10-29,8,2433.94,2254,2,2,2,6,At Risk
VT-11700,Valerie Takahito,2014-12-01,7,1271.44,2221,3,2,1,6,At Risk
DJ-3630,Doug Jacobs,2014-11-27,6,1293.95,2225,3,2,1,6,At Risk
MR-7545,Mathew Reese,2014-09-22,6,2325.24,2291,2,2,2,6,At Risk
BK-1260,Berenike Kampe,2014-11-21,6,291.56,2231,3,2,1,6,At Risk
DL-2925,Daniel Lacy,2014-11-24,7,832,2228,3,2,1,6,At Risk
CV-2295,Christina VanderZanden,2014-10-07,9,1283.24,2276,2,3,1,6,At Risk
DD-3570,Dorothy Dickinson,2014-10-29,8,2331.41,2254,2,2,2,6,At Risk
LB-6795,Laurel Beltran,2014-11-05,8,1796.12,2247,2,2,2,6,At Risk
KN-6450,Kean Nguyen,2014-09-29,8,1767.28,2284,2,2,2,6,At Risk
PJ-8835,Patrick Jones,2014-11-19,6,801.41,2233,3,2,1,6,At Risk
SW-10350,Sean Wendt,2014-09-22,9,1244.45,2291,2,3,1,6,At Risk
FH-4350,Fred Harton,2014-12-17,3,110.48,2205,4,1,1,6,At Risk
NS-8505,Neola Schneider,2014-12-18,5,962.85,2204,4,1,1,6,At Risk
BG-1740,Bruce Geld,2014-12-15,4,692.45,2207,4,1,1,6,At Risk
MP-8175,Mike Pelletier,2014-10-02,6,2169.17,2281,2,2,2,6,At Risk
JB-5400,Jennifer Braxton,2014-10-10,7,2172.03,2273,2,2,2,6,At Risk
AR-345,Alex Russell,2014-08-12,9,2301.07,2332,1,3,2,6,At Risk
JK-6090,Juliana Krohn,2014-12-19,5,1215.52,2203,4,1,1,6,At Risk
AW-930,Arthur Wiediger,2014-11-24,6,782.06,2228,3,2,1,6,At Risk
MD-7860,Michael Dominguez,2014-09-19,5,6853.51,2294,2,1,3,6,At Risk
KT-6480,Kean Thornton,2014-10-08,7,2119.74,2275,2,2,2,6,At Risk
RH-9495,Rick Hansen,2014-09-26,3,3057.21,2287,2,1,2,5,At Risk
NC-8415,Nathan Cano,2014-09-16,5,1503.43,2297,2,1,2,5,At Risk
MC-7275,Marc Crier,2014-05-10,5,4301.04,2426,1,1,3,5,At Risk
SG-10890,Susan Gilcrest,2013-11-26,6,1424.78,2591,1,2,2,5,At Risk
RC-9960,Ryan Crowe,2014-09-10,5,1639.97,2303,2,1,2,5,At Risk
